"","CH-CL-28","CH-CL-21","CH-CL-22","CH-CL-24","CH-CL-20","CH-CL-19","CH-CL-16","CH-CL-12","CH-CL-14","CH-CL-50","CH-CL-8","CH-CL-47/48/49","CH-CL-51","CH-CL-9/10","CH-CL-52","CH-CL-56","CH-CL-54","CH-CL-3","CH-CL-46","CH-CL-55","CH-CL-4","CH-CL-7","CH-CL-11","CH-CL-13","CH-CL-15","CH-CL-17","CH-CL-18","CH-CL-25/26","CH-CL-27","CH-CL-29","CH-CL-39","CH-CL-41","CH-CL-42","CH-CL-43","CH-CL-44","CH-CL-45","CH-CL-53","CH-CL-35","CH-CL-36","CH-CL-1/2","CH-CL-37","CH-CL-38","CH-CL-34","CH-CL-5","CH-CL-40","CH-CL-31","CH-CL-32","CH-CL-33","CH-CL-30","CH-CL-23","CH-CL-6","IX-CL-17","IX-CL-30","IX-CL-3","IX-CL-6","IX-CL-8","IX-CL-2","IX-CL-16","IX-CL-31","IX-CL-32","IX-CL-35","IX-CL-9","IX-CL-18","IX-CL-19","IX-CL-22","IX-CL-23","IX-CL-5","IX-CL-29","IX-CL-24","IX-CL-26","IX-CL-7","IX-CL-10","IX-CL-33","IX-CL-13","IX-CL-37","IX-CL-15","IX-CL-36","IX-CL-11","IX-CL-4","IX-CL-1","IX-CL-14","IX-CL-20","IX-CL-27","IX-CL-28","IX-CL-12","IX-CL-34","TX-CL-13","TX-CL-2","TX-CL-4","TX-CL-14","TX-CL-1","TX-CL-3","TX-CL-5","TX-CL-6","TX-CL-7","TX-CL-9","TX-CL-10","TX-CL-11","TX-CL-12","IX-CL-25","XO-CL-5"
"IX-CL-31",28122.8284012845,26356.1003467979,26280.4079771169,27469.5078464094,25220.4961396797,24065.6412687527,20627.1780403553,21638.9299161392,18417.6069598452,17900.5398983913,23127.9845365824,16481.0250171279,12244.5823106773,23340.8807549674,15400.2187164689,10768.5842387972,14282.4727014336,16200.4504040256,18351.5378524755,11807.8477613755,17519.6648120939,22763.1944039799,22172.4204538301,21277.1180627166,18282.1116090128,21870.8814768278,22140.7616958871,29093.2105146617,27822.5937344604,29062.1164701496,33606.3019772658,33515.8657623692,38023.189758584,35842.6959499499,33029.9540260664,31859.8145458929,14848.7033869491,32968.4115308344,33339.10383528,15347.3271704428,33808.5782598999,34978.136595851,31783.9535878605,18733.0832990629,31814.6261262984,30415.2300420445,29852.7887616215,29685.172961816,29177.3675995363,28533.4887558846,20787.2898413965,10428.9009847118,2558.14192976746,11335.0440731541,21009.4676695592,20331.4649710725,14922.55951098,11208.7040048576,0,983.994288827556,5670.17240327856,18064.8181848997,12830.7128147258,12899.1083090543,6985.06255577176,5647.41746043228,3726.89648232739,1638.06955123617,5442.27639224159,5784.83014652395,5680.71090220853,1183.64654760895,2036.70481361853,6670.03640330042,6574.46560665809,9064.37647970437,8669.90496491433,17889.2153296649,16055.0600417251,17505.3246813932,14286.6299515108,9963.72473373439,5631.63997548729,5275.22049411646,1759.51209037217,5450.21064248865,15944.7726065334,12385.4047029744,10570.9108904195,15659.5196483516,14595.1892765078,13983.1001551714,7038.0743710391,7477.01843503423,20577.9405631078,18271.3510055527,15511.8525309186,20132.9935691525,20014.9256835159,5803.58407534423,10500.5583108016
"IX-CL-32",28848.014046049,27131.227045485,27032.8977221319,28172.8775122249,26004.1788537175,24866.0180679276,21441.0737094649,22543.6645462086,19338.6450942755,18633.3739353977,24085.1443752325,17298.6229733696,13083.9917719136,24272.7043104007,15814.4280625554,11106.1660414864,14639.7961462819,17181.5454175309,19159.402854774,12174.2848568614,18495.5015812243,23743.9994132837,23072.6755427104,22206.9420870714,19178.5026981871,22682.2033036755,22951.5476032035,29764.0693069572,28548.3385737334,29787.6332442825,34439.8820887597,34302.087313656,38808.8890660822,36567.1413042094,33799.4455421548,32512.1411187294,15235.3688013587,33854.297281566,34212.9328897602,16331.320915616,34666.1521147561,35830.298663612,32627.8108514231,19711.466509607,32596.7630740106,31176.1026316949,30641.3751892591,30485.7330527331,29931.8986421863,29306.2541868269,21764.8373840955,11218.0254788669,1734.2643455046,12317.2780249449,21925.1261085072,21249.9617981891,15809.2666201682,12069.6995935295,983.994288827556,0,5484.54023424485,18996.2287024095,13780.1858666357,13876.7388386024,7968.4553897777,6631.33989007121,4597.78982261196,2258.6193181755,6396.95834130539,6549.72328169525,6237.99504812314,592.449456742378,1142.9490752692,6230.2178949203,5618.30901076928,8102.50812361537,7760.05479390987,18830.0895574781,17016.4987895256,18455.1402437257,15151.3411900679,10943.5372114159,6274.86139837092,5785.9839778547,943.576350328915,5489.26112568597,16782.5347204067,13129.2852609342,10966.9318099064,16467.3414762523,15437.0321933471,14522.7245914333,7600.63583168983,8100.19781032808,21391.3549487938,19058.8752486665,16230.1059904122,20999.7794603066,20897.957328597,6677.26118222485,9772.9135917441
"IX-CL-35",26005.7719449671,24710.3830288195,24430.6635072106,25186.4907556436,23679.6692115682,22715.2237354017,19516.3569627502,21606.5934144008,18760.0035680443,16127.8519391361,24014.9758517149,15591.422110086,11911.0175684654,23698.2880529952,11562.260894993,6796.57668820026,10193.1108649301,18180.1292393075,17267.4491326399,7906.8193717231,19169.849621675,24494.2639423299,22057.7019907022,21660.7286196067,18256.2783022495,20692.6330680659,20948.7829273648,26535.3426969474,25715.2384164738,26932.6971446257,32431.1149572341,31861.4526649103,36315.1469762824,33620.335329186,31226.3244147821,29131.9263939786,10886.6812928192,32431.0145226076,32639.4251586771,17755.866129161,32903.371164294,33994.8509723065,30747.6548631863,20450.5770725378,30143.7596877056,28569.338474812,28271.9738722988,28223.7346043326,27294.0954919008,26825.4419286367,22394.1041350241,15384.3766164608,4377.44115662205,14257.676220345,24889.1864486036,24192.910984008,19202.4138551677,15784.4680074349,5670.17240327856,5484.54023424485,0,21825.0098905746,16522.7656623151,15958.5018301577,9982.65179872863,9071.43187800582,8768.77460328827,7285.17503474814,7898.90400441798,6058.17552900254,4462.66950186003,4892.43334669003,6100.88360238589,1854.83048152052,6316.6435666443,8195.37129268256,6947.26605544036,21529.1817449482,19408.4614500061,21021.6382653956,18742.7683231548,12311.0127421672,5037.22480666428,3993.52305881242,4752.74989935127,1269.31018681376,20530.7023531645,17460.5064401157,16224.0241640754,20411.1280044405,19186.2925505798,19500.5579899418,12588.410055589,12938.7215783815,25228.402330682,23079.7800737113,20623.7930255573,24456.3093919102,24215.3501397321,10613.883018939,6585.68252650305
"IX-CL-9",25460.475721781,22721.5021154385,23321.9330496135,25535.3226134205,21649.6533263162,20340.9943584879,17793.0488080323,14918.4126550299,12616.972562867,18581.8939873853,12667.9063333748,15763.3706692448,14268.3385116278,14511.865391125,22920.4956903957,21301.8332003603,22999.0211607908,7309.6628207409,16815.6120271584,21520.7943944907,8293.6241860759,9660.5568025876,15431.0505604879,13427.562111424,13705.7696120271,18594.6212299551,18775.3474848885,27615.9476834691,25215.0470513342,26181.3620567177,26566.0743620717,28039.9840624886,31926.5957241703,31807.2005396296,28141.6719813306,30307.2638312025,22961.8560059769,24044.9394443744,24848.1778915759,6195.86569054894,25871.2323112297,27067.5992541451,24688.5000004227,8176.2721456223,26756.8151155829,26259.6969969956,24978.543260119,24469.1338454629,25462.9303892085,24428.9771297914,9142.3524797075,8873.51935509177,20605.2462926625,7787.48781848609,3079.625240767,2383.31132639971,3756.37763684091,7364.03216491655,18064.8181848997,18996.2287024095,21825.0098905746,0,5317.20077568815,6149.67543766273,11842.4972890634,12837.69355115,14436.2524235229,16923.9370601376,13927.7475398109,16103.6701155615,17854.7423073292,19229.3530620369,19721.5823145269,23550.9551981955,24606.3033367279,27073.0988885642,26731.83515907,601.150132828012,2818.72003911221,1291.74195338299,4722.85836117721,9947.9561025644,17198.5046019311,18147.1214646105,19819.9036737873,20747.473463851,4450.46380630531,8244.03885994864,13762.5337020618,5398.45937736688,5025.28319573248,11393.0830307756,13355.7159142822,12607.6852479011,5834.05470117155,5825.74214937381,7692.11685120523,3801.39937672853,3156.51806839181,12396.5513843773,28114.0693749791
"IX-CL-18",24159.6080989888,21591.985941703,21999.179885512,24002.0186774901,20427.0920397869,19075.4460252249,15973.5657590023,14285.8550585139,11225.8483702505,15695.5280286072,13523.0721883901,12940.2650009904,10297.4687568729,14773.8283980154,18721.8608558654,16484.5140817603,18577.2169737557,6101.19212100942,14424.1358266879,16839.5225660385,7673.60239967516,11646.8942847573,14867.872804209,13108.2202500362,11983.2068782732,17016.0132829882,17246.0617327441,26039.3792510467,23883.3691938721,24988.3444883988,26845.0306969779,27810.1949231974,32039.7881328983,31214.1434284975,27710.9689046081,28864.5214349212,18650.087198523,24948.8546014141,25612.8605839624,4590.77337959292,26461.0251126901,27689.5798288313,24912.4188883611,8370.01206884341,26329.6573717346,25498.4754125246,24406.648376746,23993.5257045042,24513.5523187649,23560.364805123,10194.3640583392,5109.15881009832,15351.5034202203,2970.21077761427,8367.90391328937,7672.35605132558,3323.97120432306,3408.7809848147,12830.7128147258,13780.1858666357,16522.7656623151,5317.20077568815,0,2025.44750313678,6547.91284539428,7520.81222665891,9287.89833378929,11785.7318487279,8634.36698460056,10902.3822973125,12644.3682585483,13981.3703210661,14565.9415093677,18238.0304693587,19398.4854246163,21880.2079745345,21478.2895769601,5078.24664438695,3318.19671337881,4674.99067129737,3530.75714810047,5072.33643035886,11989.3466385,12906.9569969885,14575.965081997,15463.6966123987,5204.51074035642,5810.49681279792,10617.8428423602,5687.33556417492,4279.3023355715,9804.41894589924,9008.12631766169,8299.27999496414,9457.8698849388,7977.13321419285,7457.97843799595,8173.47328535335,7814.37115984078,7324.91403566644,22797.4798950133
"IX-CL-19",22148.4611889276,19595.2419682503,19989.6823452167,21981.6193394712,18426.4172031404,17075.0058724079,13952.1522414111,12379.6626469631,9256.84778667601,13708.2950932163,11926.8786410003,10937.6183191688,8497.86407824013,13017.6779531387,17053.9884661012,15165.9573178231,17010.6138129195,4358.05732725607,12401.881019562,15420.7852989986,5954.1197713741,10442.2662308457,12965.670118586,11268.4647809447,9978.23475379748,15002.1515075587,15234.1678511288,24016.7516907875,21871.0163541905,22982.0180542622,24998.1556822337,25887.1582484084,30152.552321875,29244.7290841355,25764.4502829175,26844.1657882331,17030.8484957561,23226.6237791912,23858.785971832,2949.36550887488,24669.537727813,25898.8090803405,23064.3643343431,6819.41173538717,24386.8033326498,23523.3708012955,22452.8468097195,22051.6217567714,22524.4904532056,21579.89853449,8774.64435414509,6764.56649744563,15331.0741155226,1702.77147396498,9205.60063763099,8516.34525343041,5168.18296228876,5158.79942986616,12899.1083090543,13876.7388386024,15958.5018301577,6149.67543766273,2025.44750313678,0,6094.84674725363,7306.75113021321,9625.93388474839,12072.759332829,8112.73901794226,10069.1921390144,11818.1300760232,13994.8843324451,14772.0057477985,17743.155156308,19450.9178857229,21945.3031837422,21406.6673631626,5740.26637050357,3485.88215867953,5150.74167803602,5513.54751571506,3810.3477326848,11164.7454412849,12148.2115499542,14592.3285433987,14821.3705085842,7088.39669453646,7743.515945558,12238.5184881544,7649.36996045954,6267.68909939196,11750.9464561868,10154.7434332491,9500.13278665669,11053.1341712164,9805.35049513526,9480.40964258622,9520.33623829328,9048.65729919595,7875.87446140071,22405.2816137977
"IX-CL-22",23311.7543064268,21156.7802624753,21278.5602872844,22857.3373089317,19972.1134329783,18696.9297565394,15234.56702436,15356.155616349,12029.9262956091,13409.3226452071,16344.3689942751,11245.7889343517,7164.13127138134,16785.0063839861,13918.6066530732,10671.6775096075,13390.7971126074,9226.07304989973,13110.6108569954,11267.009770008,10586.9262885125,15788.2885579589,15923.8971808995,14759.6668173483,12151.6958068645,16462.2396082259,16729.0858990652,24713.3689568723,23013.4419747802,24228.5274408955,27807.2559423831,28108.7305073901,32575.0387374272,30910.5752792629,27766.5705359367,27572.8616524726,13653.3777763534,26740.6208722766,27208.8341452213,8371.72527317474,27809.4251293455,29014.8065001944,25916.4925290897,11777.0526874937,26462.5356907108,25261.1639712516,24474.6299484277,24208.2089104723,24097.8302541325,23311.3002099713,13835.7142438565,6827.49700361637,9310.97401268999,4439.47177039625,14908.973765698,14212.3444608626,9407.99800717936,6484.93318044634,6985.06255577176,7968.4553897777,9982.65179872863,11842.4972890634,6547.91284539428,6094.84674725363,0,1374.64445893727,4373.0909290192,6477.09198994081,2086.65333068114,4492.20276556616,6185.42917999359,8012.54605271076,8960.8498756517,11721.6127632404,13447.4802177791,15937.8048581963,15337.5583121406,11550.3465726915,9471.30617085925,11056.8222073714,9102.52667305334,3019.4804376341,5541.25349738329,6399.55723791618,8604.30083060724,8915.97760608203,10948.8238223274,8875.38034669398,10584.6632199258,11025.4293880329,9663.62307015669,12177.0679882572,7064.08456261969,6770.63485966779,15591.6719003912,13667.1998110015,11840.8028075871,14599.9437039672,14306.8409536798,3671.83490360012,16340.5004416662
"IX-CL-23",24374.0859106724,22284.5981986402,22370.133490876,23880.9803981771,21105.3692831185,19848.3540542155,16376.419500633,16660.6770388678,13344.457082496,14353.9339650072,17715.0940496923,12327.5610440508,8145.16992010434,18131.8045889454,14230.6200391445,10609.0607570627,13569.1795945227,10589.7726559714,14209.3351086357,11317.5833994277,11959.9936670055,17149.8605959367,17223.9249862817,16099.1940415101,13420.9920942876,17612.7798027301,17881.3072751456,25699.2840706895,24074.519067372,25297.6340268185,29051.542069087,29288.0016841334,33766.8561071064,32011.4521283324,28920.4559047225,28549.6237178543,13900.4477661298,28049.8904784926,28504.1744583008,9700.55428330367,29085.3742820227,30286.2703202843,27169.6805163608,13146.3123466072,27629.6744808074,26391.0299912982,25642.6661490296,25393.0444277164,25211.6177062174,24449.0009490953,15205.4629369752,6872.10570556322,8028.55286212897,5701.26833400424,15876.8354992973,15183.4568456409,10137.3128075442,6872.55296559277,5647.41746043228,6631.33989007121,9071.43187800582,12837.69355115,7520.81222665891,7306.75113021321,1374.64445893727,0,3073.98002032412,5102.92485081985,1554.29431110264,4164.48424683407,5685.65896481871,6705.53242784234,7603.49748251835,10740.1482073559,12156.8779269575,14650.6158266612,14102.0215512191,12586.2651446053,10593.5036954262,12131.7258444013,9717.84239436208,4394.05962641008,5087.11641434051,5792.41542383615,7301.16355207838,8093.71612956123,11535.6976182067,8982.89181856752,9939.25404897326,11505.5182552229,10209.2958069698,11955.6920569842,6232.03164046862,6062.77231686042,16224.740214745,14174.8361492639,12067.5747228652,15386.3935056532,15145.4674580076,2851.50644460524,15276.7032392174
"IX-CL-5",27349.2155254173,25309.4116854247,25369.9476867479,26823.4983062055,24134.4012916358,22888.7620768675,19414.3737310201,19723.6203025883,16400.9396629369,17248.1909981837,20649.6243774883,15336.6147107314,11108.6066698424,21150.2083174271,16331.0504470921,12187.2623173443,15469.6739075115,13348.0599881906,17224.875490275,13066.5073669865,14794.0811602383,19860.105335893,20289.1415933822,19130.0106804067,16494.1356447066,20654.3018626144,20923.5088777626,28604.0224698899,27048.9246178371,28277.4060875442,32124.3455966322,32339.307552403,36823.2879867273,35011.9050302364,31958.1232431442,31441.5844583102,15905.1869300856,31110.6642725981,31572.0042184008,12304.1147889332,32158.3102784755,33359.7697897965,30243.4181317879,15932.0929524355,30675.1794868412,29414.7702103571,28689.2672759203,28447.9167302715,28225.1549106368,27478.7327744445,17987.8293622158,6747.43744906066,6280.23732168325,8211.82957150265,17339.675836769,16667.8790922301,11211.5062165755,7482.54133350654,3726.89648232739,4597.78982261196,8768.77460328827,14436.2524235229,9287.89833378929,9625.93388474839,4373.0909290192,3073.98002032412,0,2498.0856242242,3934.94420574524,5896.7238041255,6825.61495839779,4910.36969073328,5288.07766751139,10102.5585807942,10178.0996538823,12637.6338886012,12357.3990805319,14293.6851319298,12574.3547099668,13949.9738191748,10561.8146105607,7318.19152993655,6417.07242695715,6681.99223618881,5476.15166996139,8142.12746756337,12219.4841233124,8760.85019729969,7950.69979318179,11949.4428000509,10869.194994997,10808.6471725393,4098.40985075613,4277.92564125365,16861.7356985894,14576.1491038149,11915.1794949192,16409.3842818251,16300.8078271416,2080.40393119332,14190.5201032284
"IX-CL-29",28630.3950096015,26743.4020668277,26726.0727035582,28028.5778029278,25587.864514492,24390.1106854608,20924.4999380628,21613.2926597851,18330.7197396116,18424.1538561453,22814.3813171752,16788.1633656296,12519.6623616038,23181.1090545673,16501.500821119,11994.7057544583,15461.66721678,15655.2564003065,18676.7332131188,12991.9191618327,17052.9244047274,22201.1799805657,22164.0314738915,21134.4360177439,18305.7731144698,22171.0320649933,22441.5212902012,29719.4905171906,28329.4970499907,29566.9516903584,33811.5271404409,33859.3878680554,38361.9862531053,36338.9414416145,33418.8266646871,32519.5122668705,15988.5988266461,32993.2419117493,33408.735206068,14682.0250782771,33934.97794986,35121.1510207245,31959.3183986826,18225.5768330293,32171.9799167823,30830.8393958291,30196.1942521384,29995.5447589724,29611.440541431,28922.0293349509,20285.1933946684,8971.12555504216,3992.7826123621,10603.3205926311,19808.5250199169,19140.6350757817,13645.7153186613,9877.45580633317,1638.06955123617,2258.6193181755,7285.17503474814,16923.9370601376,11785.7318487279,12072.759332829,6477.09198994081,5102.92485081985,2498.0856242242,0,5361.53592237502,6412.89097402363,6710.3079779256,2706.41150070114,2798.83534829124,8305.40814947446,7717.48927463104,10159.7898069881,9945.11030955585,16788.1698512683,15068.8901335372,16447.8365719661,12958.2027315262,9495.30050097096,6521.29803359431,6386.20688394649,3195.96257937907,6980.02474301586,14560.6357825735,10871.0103503183,8941.48652601556,14225.7680673041,13219.7625962471,12351.699817047,5407.85836160862,5868.9064223017,19150.8985671061,16807.9141191268,13972.4404507308,18803.6032879283,18723.0799016349,4533.3458149665,12027.3988543829
"IX-CL-24",23455.7542127322,21473.0635311428,21500.3091763018,22910.5822124635,20306.6698447461,19085.7199680831,15612.9061996898,16275.1453011764,13016.3837780872,13323.0451649994,17688.2550133906,11496.4985756358,7237.23098320525,17915.0391503354,12747.8269175371,9055.61257686299,12047.0741507656,10899.5651909763,13388.31456563,9773.97138397381,12147.2234585701,17440.531249143,16820.5292988184,15855.456741078,12951.5975163804,16858.1363157737,17128.3870791944,24676.9992819306,23155.1003599196,24386.9971760994,28456.8492674396,28552.9730285638,33049.809331844,31137.0082482714,28139.0256571504,27511.269811225,12396.6156242325,27644.5229055766,28051.3955228553,10199.0324773081,28573.454193224,29759.787940893,26600.5845143624,13383.7570602656,26874.7203469841,25572.8216365639,24893.4858881526,24676.5165603211,24369.5167130293,23648.4262304657,15425.9501392036,8417.07035968644,7545.70348432998,6426.92205887299,16995.3179668988,16298.6238889981,11448.7709187102,8339.70720485246,5442.27639224159,6396.95834130539,7898.90400441798,13927.7475398109,8634.36698460056,8112.73901794226,2086.65333068114,1554.29431110264,3934.94420574524,5361.53592237502,0,2616.50948442639,4197.46380562949,6332.54002109261,7477.12723784751,9649.36010959597,11667.1960740854,14138.7640234446,13446.3479230499,13630.6627754001,11529.1223396091,13128.7898137505,11095.5993259981,4689.2866580721,3577.2425650748,4359.47695718917,6902.22670722714,6830.24498539289,12931.5017788407,10523.5596563074,11364.8107066926,12950.1987047124,11622.8318957875,13500.6400142512,7582.6861061319,7488.65339962924,17600.9529356706,15611.2871442144,13591.3505522896,16663.3897578792,16382.099287315,4295.93636643007,14293.0858446218
"IX-CL-26",22339.7142956117,20583.3686437631,20497.0747367937,21695.6136908584,19454.6272362729,18318.5272938485,14902.1408554664,16248.232089921,13171.7770505541,12116.8794958231,18239.6667368523,10766.3515262496,6602.89767352188,18148.5224200118,10434.9629588168,6480.06557970773,9609.66279810922,12127.0592991848,12617.1786210434,7259.26987370961,13156.394189734,18492.3457470542,16751.4784935785,16081.890311652,12860.3175931765,16140.8233366159,16409.70799471,23344.9116062237,22039.3712523445,23278.8527123157,27915.4077363202,27752.458775648,32259.3438978985,30059.2890966937,27253.9212633643,26130.3572114683,10019.666161031,27446.7709445807,27767.2090862279,11708.2792990815,28180.5191140431,29333.4123660709,26118.343577094,14433.5988919365,26047.5511710604,24634.8250588486,24091.6520155139,23937.7748941426,23394.7098081313,22759.2644148173,16405.6499926969,11033.3594344376,7132.16889265715,8371.00637676657,19183.2946652854,18486.7917654151,13883.2179550046,10920.1983552213,5784.83014652395,6549.72328169525,6058.17552900254,16103.6701155615,10902.3822973125,10069.1921390144,4492.20276556616,4164.48424683407,5896.7238041255,6412.89097402363,2616.50948442639,0,1751.8246470587,6254.43894127124,7691.6749525777,7905.27975638753,10990.4693110417,13344.4953518152,12412.372688907,15755.5881317446,13552.2808165802,15202.8354439769,13594.6932307453,6322.44378657161,1096.31729265239,2099.11685896443,6707.74327589995,4840.66729690869,15440.9324015199,13139.9934546139,13723.0671771922,15503.5993752796,14152.1508522679,16065.6206999198,9877.8229203361,9883.87348544005,20080.0038692468,18153.1517209357,16202.0135833096,19037.647500144,18711.9919824242,6770.72045706027,12638.676434206
"IX-CL-7",22726.5486039465,21143.025198382,20978.7048011849,22013.1324645923,20049.0336686614,18979.4120922486,15638.926826374,17355.5584383295,14401.5948653952,12561.8133113793,19596.287986712,11569.3326427129,7622.33175025637,19366.1080930787,9791.2846811927,5381.68467285644,8774.39194175223,13750.4306968152,13353.2389602481,6319.2713728965,14711.5157326124,20032.7793256818,17832.5560613565,17312.6749628244,13976.8555592693,16857.3163180787,17122.1269147401,23560.6677481614,22428.5020825931,23665.3425577731,28658.9128868404,28330.3411154226,32827.000125579,30434.8350847197,27776.9012850639,26291.7075845895,9282.94757867739,28394.0489785047,28664.3839580465,13396.9723358391,29012.7637776677,30141.3950419331,26905.9054810004,15992.7715475183,26615.5000097837,25134.550817486,24686.9175746115,24575.4554312458,23876.0220472141,23303.8226449618,17931.6821095059,12531.9342969675,6389.92763140832,10121.1200099942,20934.3489923203,20237.7658366463,15592.6469297259,12535.1666490914,5680.71090220853,6237.99504812314,4462.66950186003,17854.7423073292,12644.3682585483,11818.1300760232,6185.42917999359,5685.65896481871,6825.61495839779,6710.3079779256,4197.46380562949,1751.8246470587,0,5813.73301245104,7333.02149880118,6316.70231972085,9921.69050873324,12163.930224759,11113.2233957221,17507.4127720556,15302.1461268227,16954.0304979863,15276.0675553256,8059.02991669413,656.274647637256,537.604155545531,6146.34895661476,3205.29037782808,17117.1816705467,14648.7158778899,14773.8545997584,17147.3972667171,15815.0953591885,17383.0492581891,10916.3954436619,11020.8612724852,21773.879397054,19807.2265949612,17750.2292251854,20766.5996368241,20449.5973773022,8053.41966213159,11039.427316036
"IX-CL-10",28488.4265445946,26810.0163867502,26693.9147825817,27798.6118537145,25690.4783286921,24567.1740061368,21156.2938059564,22361.3992300815,19183.1459488509,18284.4670857804,23998.4174428281,17020.4902507088,12832.5980432083,24132.7739795146,15307.1499495162,10579.2147772104,14115.0700319861,17189.176243459,18870.6701323077,11654.7634896468,18472.2935652337,23746.2642303019,22883.8076612267,22064.4668551097,18986.7447273518,22394.3224306448,22663.0279952898,29368.6205338639,28189.2436817102,29427.9816442316,34169.0806444949,33987.9194068543,38493.3406359336,36205.0533820806,33471.666037891,32104.919335119,14719.3462311618,33642.4916413795,33986.1230091105,16384.1379506556,34420.5209827625,35578.4862264793,32367.9497671913,19700.2563975393,32279.5989115969,30842.2110308813,30330.180302247,30184.9663756358,29593.4818299506,28982.3652147103,21748.1835695045,11601.3697624059,1378.44359366118,12406.5846653608,22182.2379789933,21502.9984054759,16104.2146460234,12392.3442498352,1183.64654760895,592.449456742378,4892.43334669003,19229.3530620369,13981.3703210661,13994.8843324451,8012.54605271076,6705.53242784234,4910.36969073328,2706.41150070114,6332.54002109261,6254.43894127124,5813.73301245104,0,1525.03320914216,5671.66648578153,5456.0647689684,7950.43110682909,7502.53010310611,19046.6398256426,17188.799737156,18654.1424017121,15470.2313510932,10949.0324257719,5897.65337149903,5342.54649645626,597.861068833276,4909.99701023343,17127.285739693,13543.8095408605,11518.0634967123,16837.3746160578,15778.0188649013,15034.2959244572,8098.84527011267,8574.68686601296,21757.2345950284,19444.7103446859,16660.9436220979,21316.453468892,21196.8767061817,6987.20596973727,9339.30553452729
"IX-CL-33",29979.5436909545,28271.7836105529,28170.1460217474,29298.8931410974,27145.6740591122,26008.6814315944,22584.0191942141,23666.8415527173,20451.7168102454,19767.7198564488,25159.1746233858,18441.4909847732,14225.2133601336,25377.2799972619,16815.0709613803,12071.2951824345,15607.6412895747,18186.6567095182,20302.3295026716,13153.8233740772,19525.7720041473,24749.123710982,24198.1189693757,23313.2369692373,20305.5469685424,23825.1484082414,24094.4888467752,30879.9715484581,29680.0228760284,30919.1687796887,35582.2001625789,35443.6476094968,39950.3372872857,37698.00404662,34939.0817717013,33621.2068282667,16220.3700141905,34986.0572393186,35348.5394186701,17294.3114072051,35805.4853233982,36970.5611921936,33769.1549497437,20730.8644370405,33737.9532926873,32314.5474015685,31783.2030026815,31628.3459377615,31069.3502817246,30446.4520269993,22787.5295992154,11680.9571389241,1809.4269908439,13249.2409175675,22606.4376684378,21939.1107444299,16435.2986796683,12656.678808635,2036.70481361853,1142.9490752692,6100.88360238589,19721.5823145269,14565.9415093677,14772.0057477985,8960.8498756517,7603.49748251835,5288.07766751139,2798.83534829124,7477.12723784751,7691.6749525777,7333.02149880118,1525.03320914216,0,6545.69837214521,4933.98953523208,7362.29876596837,7207.51254359064,19581.7457161753,17835.8420801941,19233.8755774859,15733.8770885991,11959.9460427655,7396.33344551869,6866.03151367765,1374.59562970591,6298.6822974594,17308.147617701,13506.6582682591,10877.1697177551,16939.0225397003,15974.2902980655,14593.4651035489,7771.8679388148,8345.03726609144,21861.626586332,19487.8836614381,16553.0373585407,21573.5859703367,21506.0082948533,7332.04805993364,9596.93954492886
"IX-CL-13",27427.403712715,26239.0451366977,25919.6476960982,26573.4904773407,25233.8986177014,24309.0050678968,21168.4957520247,23379.3638216696,20572.5346880274,17697.8728461228,25847.3264069501,17304.0882928098,13712.8506062062,25498.0524300435,12643.8387232618,8022.98380865787,11209.7721671751,20030.7416792081,18939.9510202004,9099.17027563544,21024.6683973814,26348.924129124,23820.964154745,23467.5395540107,20042.8489362805,22326.7929460495,22579.1897675232,27844.7469210073,27140.6692723182,28346.6537924367,34016.2480376581,33358.3005479856,37787.5401364757,34984.2991722728,32694.3671848697,30381.1074991693,11936.5422689451,34114.6048419295,34299.6854382813,19591.2369027947,34531.847990244,35608.0609175192,32361.1047306363,22305.3727999211,31643.349735657,30038.815403476,29796.7783265322,29771.5361063272,28761.2749806696,28331.2924059206,24248.3789999125,16817.8429101548,4737.07377915017,16045.7095132525,26605.0503176389,25910.0221909402,20831.0108155248,17329.9037121164,6670.03640330042,6230.2178949203,1854.83048152052,23550.9551981955,18238.0304693587,17743.155156308,11721.6127632404,10740.1482073559,10102.5585807942,8305.40814947446,9649.36010959597,7905.27975638753,6316.70231972085,5671.66648578153,6545.69837214521,0,5281.29267269594,6775.20582125948,5397.27368794853,23270.5633649342,21177.3135225856,22776.9558812061,20331.3915143655,14129.4617984399,6891.36082436884,5847.88149774742,5348.230404319,3115.54786367367,22094.3876578187,18859.5401944385,17189.5689639281,21929.2140501992,20743.9630134585,20652.1629602871,13707.2991450309,14127.4902233873,26787.0733521065,24587.887581263,22016.917760343,26091.6071681163,25874.7918497789,12049.1454536631,4733.70579798702
